id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
65177,Charger is free. Parking is $12 for 1st 4 hours. ,0,0,0,1,0,1,0,0
106663,"Chademo is working now but was charging a Leaf past 80%, both level 2 chargers were plugged into but not charging dealer cars. ",1,0,0,0,0,0,0,0
279627,"Still new at this, but it charged quickly. It's just weird to hang around a dealership once, twice, okay but after that it's a nuisance... This was my first visit here. Thank you :-)",1,0,0,0,0,0,0,1
67508,"You have to have a card SemaConnect, I was told $2.00 per hr.",1,0,0,1,0,0,0,0
226655,CHAdeMO adapter for Tesla FTW. 40kW peak. ,1,0,0,0,0,0,1,0
196796,"Charged while waiting to pick up friend who was servicing car. spots were ICEd, but staff moved cars to make space for me.",0,0,1,0,0,1,0,0
234615,"Parking lots were full, but a traffic cone saved the one above ground charging spot for us.",0,0,1,0,0,0,0,0
138357,Successfully charged Chevy Spark with Combo Plug.  Worked like a charm and was free!  Charger was hard to find because it was visually blocked by tall vehicles.  It is in the back of the parking lot on the immediately left upon entering the motorpool grounds.,1,0,0,1,0,0,0,1
41403,There's usually a silver leaf parked parallel to the fence who uses quick charge and notorious for leaving car all day without attending. Found out it is the dealerships General Manager doing this. One senior sales guy said to go ahead and unplug when the GMs car is charged and proceed woth request for fob. ,0,0,1,0,0,1,0,1
87531,"Was able to charge on the DC Quick Charge, but it only charged my Leaf to 70%.  Not exactly sure why!",1,0,0,0,0,0,0,0
176460,Machine works. But the wet display was a bit finicky to get charge started. ,1,0,0,0,0,0,0,0
109294,Worked great! Was able to get 103mph charge on our VERY early  Signature Model S!,1,0,0,0,0,0,1,0
96991,I intend to get a few miles while my wife shops at Kohl Department Store.  200v / 30-amp (17-18 mph).  ,1,0,0,0,0,1,0,0
58163,Tesla Model S. Very convenient to Embassy Suites. Good place to charge overnight.,0,0,0,0,0,1,0,1
214237,got here all 4 stall filled but all 5 ev were done charging. unplugged a black volt. plugged mine in. ahhh free charging while on lunch. can't beat it.,0,0,1,1,0,0,0,0
195724,Just talking of my way battery before I head back to san jose clean convenient location,0,1,0,0,0,1,0,0
128211,ok to unplug by 2:30,0,0,0,0,1,0,0,0
81084,"2 clipper creek chargers immediately to the right when you enter the structure. Great free charge, thanks Brea!",1,0,1,1,0,1,0,0
254374,1 DC unit is out of order ,1,0,0,0,0,0,0,0
163063,Second parking spot is ICEd,0,0,1,0,0,0,0,0
189967,Thanks MakerSpace!,0,0,0,0,0,0,0,1
245295,Level 2 not working today,1,0,0,0,0,0,0,0
51290,"Great area, walk to lots of restaurants and shops. ",0,0,0,0,0,1,0,0
45909,All chargers in use. ,1,0,1,0,0,0,0,0
108114,"Peak charging power: 30 amps, 240 volts",1,0,0,0,0,0,0,0
205166,"DCQC still free, working. ",1,0,0,1,0,0,0,0
271312,"The station is scheduled to be visited by a tech on Friday. Thanks, Greenlots",1,0,0,0,0,0,0,0
252032,Stuck here waiting for an unattended and not charging dealership car to be moved so that I can begin charging. I am getting a bit tired of cars being stuck in this manner at dealerships. ,0,0,1,0,0,0,0,1
115609,free charging on 2nd floor (go up). parking is fairly expensive $1.50/30 min.,0,0,0,1,0,0,0,0
203984,Thanks Phil for the great hospitality! ,0,0,0,0,0,1,0,0
203622,(I'm that owner) Charged here at 80kW yesterday.  I moved the map pin to the exact location.,0,0,0,0,0,0,1,0
266228,"L3 charger still down, but sounds like it could be up again next week. L2 for me :)",1,0,0,0,0,0,0,0
85634,One of the only free blink chargers around.  ,0,0,0,1,0,0,0,0
221683,Behind Pandera's drive thru..  Thanks to previous person for that info.  Did not waste time driving around the parking lot!  ,0,0,0,0,0,1,0,0
150428,"Whole foods? Hah, the wife is more interested in the clothing stores....",0,0,0,0,0,1,0,0
143237,semi iced as usual but at least one space is usually open,0,0,1,0,0,0,0,0
284589,They said they have been down for some time? Disappointed in MGM. ,1,0,0,0,0,0,0,0
304777,"CCS Charged for few minutes then errors out with various excuses like ""car asked for too much power"". After 5 tries and had barely enough to get to another station 20 miles away, it worked fine there, so the problem is with this CCS station.",1,0,0,0,0,0,0,0
308988,Just a quick 10 minute charge. No one else is waiting. ,0,0,0,0,1,0,0,0
68212,"Even though the sign says UCLA permit parking only, it means you need to pay for parking. A little esoteric. ",0,0,0,1,0,1,0,0
257357,Two Teslas charging when we arrived. Starbucks 10 sec walk,0,0,1,0,0,1,0,0
63290,Charger is on the inside wall of a porch-like structure on the front right side of the building.  It's difficult to find from just driving around the parking lot if you don't know where to look.  The dealership is very cool and had no problem with me charging my Volt. ,1,0,0,0,0,1,0,1
76922,"Tal, blink slowed down the maximum rate of all chargers about 6 months ago to address this issue. Google it. I think you will get 10 miles per hour now. Therefore, it is best to use a charge point station if your leaf is able to charge at the faster  6.5 Kw per hour rate. Volts can only charge at 3.5 KW and I have never had a melting handle issue at a blink & I used them for 7 months every day.",1,0,0,0,1,1,1,1
267271,"Tried it on 7/7/15, Chevy Volt: got the horn toot that indicated it was charging, but came back the next morning to find it had NOT charged, not even a little bit.  (I was not staying at the hotel -- don't know if that matters.)",1,0,0,0,0,0,0,1
199710,Excellent!!,1,0,0,0,0,0,0,0
258364,cord has no power,1,0,0,0,0,0,0,0
187502,"ChargePoint App lists these as 6.6 kW, probably slower due to the cold.  Was a pickup ICEing the second spot when I left, and more blocking the nearby handicap spots. Maybe due to the playoff game? Kaboodles across the street is also a great place to eat.",1,0,1,0,0,0,1,0
67018,More than happy to accommodate w/free charges. ,0,0,0,1,0,0,0,0
158157,"Station stays Ground Fault error and gives code AAAjAQAABABAAA, then LEDs turn red. Will not charge. Reported to SemaConnect. ",1,0,0,0,0,0,0,0
108520,"Peak charging power: 30 amps, 240 volts",1,0,0,0,0,0,0,0
56745,City govt cars parked in EV parking spots for no reason. ,0,0,1,0,0,0,0,0
292227,Tesla Model S _ 3 miles per hour with an extension cord and very grateful for Great Wolf Lodge,0,0,0,0,0,1,1,1
194381,"So excited to see these in Dayton. I had no problems parking here, as I was charging on a Tuesday evening around 8pm, however I could see these spots being taken during the day and especially during a game. It would be nice if Dayton painted something like reserved for EV or something in the spot. Can't complain though- great. ",0,0,0,0,0,1,0,0
101879,QC & L2 working great,1,0,0,0,0,0,0,0
76737,This garage is not 24/7!,0,0,0,0,0,1,0,0
117723,"In addition to the Level 2 charger on the top level (4th) level, this deck has now added FOUR Level 1 charging spots on the bottom (1st) level.  These are ideal for people who are parking there all day, i.e. workplace charging.",0,0,0,0,0,1,0,0
271465,"Jp. Think I saw you leaving seaside. Your car is too awesome for a golf cart to scratch it.  Off season is close. Until then, Baragos is a great place to eat in between garage parking.  ",0,0,0,0,1,0,0,0
185471,I used this charging station twice yesterday.  It was convenient and worked great!,1,0,0,0,0,0,0,0
287119,ccs,1,0,0,0,0,0,0,0
199410,"Used the new Tesla CHAdeMO charging adapter. Worked well. At 69% state of charge: 384V, 83A, 106mph. At 83% SOC: 394V, 91A, 114mph. ",1,0,0,0,0,0,1,0
257431,"red leaf pluges in, bkue spark waiting. next time maybe",0,0,1,0,0,0,0,1
207926,"1 of 2 chargers down at the moment, forcing extra competition for the lone working charger.",1,0,1,0,0,0,0,0
219449,Just plugged in. Both spots taken.,0,0,1,0,0,0,0,0
144323,"Enter on 12th.  No 3G in garage.  Walk to street to use Sema app.  Charged fine, $.21/kWh.  Reasonable.",0,0,0,1,0,1,0,0
46562,"Only 17A, 200v so even slower than most Blink stations currently. Only getting 10mi/hr. Hopefully get turned up to full power eventually. Primary spot is missing the sign from the post; was ICEd. Secondary spot behind station has sign, was open.  ",0,0,1,0,0,1,1,0
93937,Charge was slow and couldn't wait to fully charge. Was only charging at 120mph. ,0,0,0,0,0,0,1,0
247239,"CCS level 3 plug works great! Also, there is no fee to park.",1,0,0,1,0,0,0,0
221518,Kohl's has now placed a 4 hr. limit on charge sessions here. Still free but no longer unlimited. ,0,0,0,1,0,1,0,0
208241,Level 3 charger works great - nice location.,1,0,0,0,0,1,0,0
85679,"The Blink downtown broke limped to the ABB dcfc here, made it and it works good. ",1,1,0,0,0,0,0,0
149552,People! Lets get it fixed! ,1,0,0,0,0,0,0,0
147050,Works great. still free. books man not open yet. today.,1,0,0,1,0,0,0,0
245477,A volt is occupying the other plug,0,0,1,0,0,0,0,0
244333,"Says charging stand by, default mode. Touched screen and nothing happened. ",1,0,0,0,0,0,0,0
55936,It had been awhile since a car had been there. Scott was the guy who knew the most. Walked him through setting Range mode again. Very nice place and people. The car in the Casino was in the Valet as it had just been won!,0,1,0,0,1,1,0,0
67736,No cords. Spaces are for tractor trailers and they don't like you using their spaces. You must have the specific connector and adapter,1,0,1,0,0,1,0,0
41834,Two spots were open for charging and the sales folks were nice while we waited.,0,0,1,0,0,1,0,0
74157,All working fine today,1,0,0,0,0,0,0,0
83583,"had to come back to replug.  someone after only 30 minutes of charging, decided to pull the charger off and hang it on the wall.",0,0,0,0,1,0,0,0
121337,"ChargePro L2 Charger.  Currently set up as free to use, however, if they choose to charge a fee, you'll need to either Pay with PlugShare, get a SmartCard from www.semacharge.com, or call the 800 on the screen to activate a session.",0,0,0,1,1,0,0,0
58395,"2 or 3 J-plugs available.  Still free to use, but need ChargePoint card.  No restrictions in evening and weekends.",1,0,1,1,0,1,0,0
10617,A Leaf and Volt are often both seen charging here. Brea needs to install more charge stations to help the customer who needs a charge.,0,0,1,0,0,0,0,1
50060,"Charged no problem. 

However I asked it to charge to 90% and it only charged to 75%. My first time using a QC!",1,1,0,0,0,0,0,0
78922,free to use no semacharge card necessary.,1,0,0,1,0,0,0,0
80968,Left charger not working,1,0,0,0,0,1,0,0
150031,working perfectly.,1,0,0,0,0,0,0,0
108400,"Peak charging power: 30 amps, 240 volts",1,0,0,0,0,0,0,0
171099,@Ryan. I get about 1 3/4% per minute in my spark. Irvine I get just over 2%. Westminster mall is 4% per minute. Same with outlets at Orange when it works.,0,0,0,0,1,1,1,0
80698,"Description should be changed; Sounds like a Level II station, not a Level III, which is considered a ""Quick Charger"".",1,0,0,0,0,1,1,0
234350,"1 DCFC out of order, which still leaves two. ",1,0,0,0,0,0,0,0
254632,Please stop using this space as a parking spot especially if you are not charging your vehicle . There are three Two Volts license plate WRY-20 and 1wtc that are not charging parked in front of a charge plug and a Red Tesla Hi- Amp parked in front of a charger and not using it . Please be smart ,0,0,1,0,0,0,0,1
150858,2 Tesla HPWC at 20kw/hr.  Right up front from entrance.  ,0,0,0,0,0,0,1,0
175472,Unit to the right of the pair will not charge a LEAF.  Was reported to BLINK office,1,0,0,0,0,0,0,1
215174,Are the DCFC working at this dealership?  Maybe it's costing them too much in electricity,0,0,0,0,1,0,0,0
309239,So the dealer had all of their cars being serviced parked in every spot including the quick charger. I called and asked them for at least access to the quick charger and they agreed but never did anything so I left and drove to Larry h nissan. I was willing to pay because I was in a hurry and obviously the Toyota dealer doesn't want my business.,0,0,1,0,0,0,0,1
147677,Caribou coffee across the street,0,0,0,0,0,1,0,0
256513,no power to quick charger ,1,0,0,0,0,0,0,0
82590,Spot is ICE'd by a black volt. ,0,0,1,0,0,0,0,1
225575,Doesn't work,1,0,0,0,0,0,0,0
228137,"SAE Combo DCFC working fine, 21 kW",1,0,0,0,0,0,1,0
163665,Just plug in and it will begin charging. No card or App needed. ,0,0,0,0,1,0,0,0
145559,Please fix this Nissan. ,0,0,0,0,0,0,0,1
121928,Went to the Container Park.  Try Big Ern's BBQ.  Awesome.,0,0,0,0,0,1,0,0
250948,"Both spots ICED. Terrible location for chargers. Almost impossible to find, almost impossible to access, and almost deliberately hidden from ICE customer's view. In order to reach it, one has to drive through the ""Do Not Enter"" service exit in the back of parking lot. Charger is installed between two service garage exit doors. This spot is more likely to be ICED at all times. The only way to charge here is by asking the ""friendly"" dealer staff to move one of their ICE cars. Also no signage above charger or anywhere. This is typical ICE auto dealership strategy. Install chargers in an obscure location, where parking is in high demand to justify ICEing the chargers. We are far behind West Coast in EV charging infrastructure and these dealers want to keep it that way. It is evident that most New Car Auto Dealers Hate EVs.  This is why Tesla sells direct.",0,0,1,0,0,1,0,1
